,Transaction_ID,Date,Customer_ID,Age,Gender,Income,Loyalty_Score,Signup_Date,Product_ID,Category,City,Channel,Payment_Method,Device,Price,Discount_Percent,Promotion_Flag,Promo_Type,Units_Sold,Revenue,Cost,Profit,Margin_Percent,Return_Flag,Supplier_ID,Lead_Time_Days,Delivery_Delay_Days,Stock_On_Hand,Marketing_Channel,Coupon_Code_Flag,CLV_proxy,Recency_Days,Frequency_12m,Online_Device,Season,GMV,Discount_Amount,Net_Revenue,Profit_Margin,Phone_No
95,T200436,2023-12-20,C1336,36,M,81004,4,2023-09-08,P103,HomeGoods,Hyderabad,Online,NetBanking,Desktop,79.65,10,1,Clearance,11,788.54,438.08,350.46,44.44,0,S10,5,1,23,,0,411.63,145,8,Mobile,Festival,876.1500000000001,87.62,788.5300000000001,44.44,8681838850
96,T200764,2023-11-21,C1394,34,M,16010,4,2021-07-21,P109,Sports,Chennai,Offline,UPI,Desktop,123.73,5,1,,9,1057.89,612.46,445.43,42.11,0,S12,11,2,17,Organic,0,175.4,53,13,,Festival,1113.57,55.68,1057.89,42.11,8681838850
97,T200088,2025-08-05,C1015,42,M,66326,3,2024-04-12,P100,Electronics,Bengaluru,Online,Card,Mobile,463.31,20,1,Seasonal,1,370.65,301.15,69.5,18.75,0,S10,11,4,5,SMS,1,245.31,14,3,Mobile,Regular,463.31,92.66,370.65,18.75,8681838850
98,T200063,2024-07-14,C1151,40,F,8000,1,2021-05-26,P108,Sports,Delhi,Online,Card,Desktop,153.05,15,1,Loyalty,6,780.56,505.07,275.49,35.29,0,S11,5,0,23,Organic,0,99.83,124,0,Mobile,Summer,918.3000000000001,137.74,780.5600000000001,35.29,8681838850
99,T200826,2024-07-06,C1178,30,F,39972,1,2021-08-29,P103,HomeGoods,Jaipur,Offline,NetBanking,App,77.19,10,1,Flash,7,486.3,270.16,216.14,44.45,0,S10,8,1,26,Email,0,94.0,184,3,,Summer,540.3299999999999,54.03,486.3,44.45,8681838850
100,T200716,2025-06-25,C1398,32,F,62903,5,2020-08-15,P102,HomeGoods,Pune,Offline,Card,POS,85.74,5,1,Loyalty,6,488.72,257.22,231.5,47.37,0,S14,4,1,28,Email,0,365.96,90,11,,Summer,514.4399999999999,25.72,488.7199999999999,47.37,8681838850
101,T200351,2025-07-14,C1325,38,M,18113,7,2022-09-27,P105,Apparel,Delhi,Offline,NetBanking,Mobile,39.92,5,1,Flash,10,379.24,179.64,199.6,52.63,0,S11,3,1,19,Affiliate,0,166.71,110,7,,Summer,399.2,19.96,379.2400000000001,52.63,8681838850
102,T200936,2023-11-10,C1081,40,F,63578,2,2023-11-18,P102,HomeGoods,Bengaluru,Online,COD,Desktop,86.63,5,1,Clearance,9,740.69,389.83,350.86,47.37,0,S11,5,0,26,SMS,0,205.12,172,1,App,Festival,779.67,38.98,740.6899999999999,47.37,8681838850
103,T200256,2025-09-10,C1250,42,M,35263,3,2022-12-22,P106,Beauty,Bengaluru,Online,Card,App,26.06,20,1,Loyalty,24,500.35,218.9,281.45,56.25,0,S13,3,0,50,PaidSocial,0,168.33,34,0,App,Regular,625.4399999999999,125.09,500.3499999999999,56.25,8681838850
104,T200635,2024-09-18,C1121,36,F,52835,3,2025-07-23,P107,Beauty,Bengaluru,Online,UPI,POS,20.96,15,1,Flash,30,534.48,220.08,314.4,58.82,0,S12,10,5,57,SMS,0,221.38,187,3,App,Regular,628.8000000000001,94.32,534.48,58.82,8681838850
105,T200644,2024-01-23,C1308,41,M,45907,4,2024-05-01,P100,Electronics,Kolkata,Offline,Card,App,497.91,15,1,Seasonal,1,423.22,323.64,99.58,23.53,0,S11,3,2,22,Organic,0,233.42,60,9,,Regular,497.91,74.69,423.22,23.53,8681838850
106,T200554,2025-07-28,C1160,27,M,69773,1,2021-03-02,P100,Electronics,Delhi,Offline,NetBanking,App,473.43,10,1,Clearance,1,426.09,307.73,118.36,27.78,0,S13,6,1,48,Email,0,117.12,149,1,,Summer,473.43,47.34,426.09,27.78,8681838850
107,T200959,2025-04-18,C1416,18,F,44289,1,2021-11-14,P104,Apparel,Bengaluru,Online,NetBanking,Mobile,58.3,0,0,,12,699.6,314.82,384.78,55.0,0,S11,6,5,19,Organic,0,114.25,187,4,Mobile,Regular,699.5999999999999,0.0,699.5999999999999,55.0,8681838850
108,T200168,2023-11-26,C1010,23,M,38712,3,2024-08-28,P101,Electronics,Mumbai,Offline,Card,App,284.79,10,1,Seasonal,2,512.62,370.23,142.39,27.78,0,S11,5,0,5,PaidSocial,0,173.09,151,4,,Festival,569.58,56.96,512.62,27.78,8681838850
109,T200917,2025-09-19,C1088,36,F,42338,3,2024-10-02,P109,Sports,Bengaluru,Offline,NetBanking,POS,121.0,0,0,,6,726.0,399.3,326.7,45.0,0,S11,8,1,32,Organic,0,199.61,172,2,,Regular,726.0,0.0,726.0,45.0,8681838850
110,T200528,2023-12-08,C1094,38,F,34694,1,2021-12-06,P102,HomeGoods,Bengaluru,Online,Card,App,83.89,10,1,Seasonal,12,906.01,503.34,402.67,44.44,0,S13,7,0,17,Organic,0,135.36,99,2,Mobile,Festival,1006.68,100.67,906.0100000000001,44.44,8681838850
111,T200823,2024-08-13,C1324,49,M,8000,6,2021-07-27,P105,Apparel,Bengaluru,Online,Card,App,40.98,5,1,Loyalty,11,428.24,202.85,225.39,52.63,0,S13,9,0,21,,0,93.08,47,5,Desktop,Regular,450.78,22.54,428.24,52.63,8681838850
112,T200985,2024-10-23,C1220,32,M,62982,4,2022-04-25,P104,Apparel,Kolkata,Online,Card,App,54.27,15,1,Seasonal,15,691.94,366.32,325.62,47.06,0,S14,2,0,36,SMS,0,333.33,96,8,Desktop,Regular,814.0500000000001,122.11,691.94,47.06,8681838850
113,T200816,2025-01-01,C1000,18,F,82203,4,2020-06-21,P107,Beauty,Chennai,Offline,NetBanking,Mobile,19.29,0,0,,20,385.8,135.03,250.77,65.0,0,S12,5,0,30,Organic,0,367.39,137,4,,Regular,385.8,0.0,385.8,65.0,8681838850
114,T200086,2025-04-12,C1209,18,M,79807,3,2023-03-13,P102,HomeGoods,Kolkata,Offline,UPI,POS,84.06,5,1,Seasonal,9,718.71,378.27,340.44,47.37,0,S11,7,1,17,Affiliate,0,315.07,197,4,,Regular,756.54,37.83,718.7099999999999,47.37,8681838850
115,T200432,2025-01-21,C1021,54,F,28128,2,2024-03-06,P107,Beauty,Mumbai,Offline,UPI,Mobile,18.24,15,1,Loyalty,34,527.14,217.06,310.08,58.82,0,S10,5,0,43,Organic,0,118.27,61,0,,Regular,620.16,93.02,527.14,58.82,8681838850
116,T200184,2024-05-03,C1492,18,M,72258,3,2023-03-17,P103,HomeGoods,Mumbai,Online,Card,App,75.76,20,1,,12,727.3,454.56,272.74,37.5,0,S14,2,2,40,SMS,0,307.69,68,0,Desktop,Summer,909.1200000000001,181.82,727.3000000000002,37.5,8681838850
117,T200978,2024-10-24,C1281,30,F,28516,6,2023-12-29,P104,Apparel,Chennai,Offline,Card,App,62.86,0,0,,9,565.74,254.58,311.16,55.0,0,S11,3,4,31,SMS,0,227.67,141,6,,Regular,565.74,0.0,565.74,55.0,8681838850
118,T200534,2025-05-11,C1288,18,F,66708,8,2024-09-10,P108,Sports,Kolkata,Online,NetBanking,POS,146.98,0,0,,5,734.9,404.19,330.71,45.0,0,S14,5,0,24,PaidSocial,0,607.15,13,6,Mobile,Summer,734.9,0.0,734.9,45.0,8681838850
119,T200294,2024-01-28,C1058,39,F,76713,4,2024-10-02,P102,HomeGoods,Hyderabad,Offline,NetBanking,POS,82.7,10,1,Flash,9,669.87,372.15,297.72,44.44,0,S10,6,1,17,SMS,0,381.28,5,9,,Regular,744.3000000000001,74.43,669.8700000000001,44.44,8681838850
120,T200892,2025-06-25,C1327,29,F,53555,4,2020-12-17,P103,HomeGoods,Chennai,Offline,COD,POS,78.15,5,1,,7,519.7,273.53,246.17,47.37,0,S10,5,0,14,Affiliate,0,268.93,165,8,,Summer,547.0500000000001,27.35,519.7,47.37,8681838850
121,T200425,2024-12-02,C1074,45,F,41592,6,2021-05-18,P107,Beauty,Pune,Offline,COD,POS,20.39,0,0,,31,632.09,221.23,410.86,65.0,0,S12,7,0,55,SMS,0,312.76,12,8,,Festival,632.09,0.0,632.09,65.0,8681838850
122,T200713,2024-08-23,C1017,56,F,35565,4,2023-11-29,P102,HomeGoods,Delhi,Online,Card,App,84.27,5,1,Seasonal,11,880.62,463.48,417.14,47.37,0,S13,2,3,32,PaidSocial,0,234.96,180,17,Desktop,Regular,926.9699999999999,46.35,880.6199999999999,47.37,8681838850
123,T200260,2025-01-18,C1401,32,F,44003,4,2022-12-16,P103,HomeGoods,Bengaluru,Online,UPI,POS,83.54,10,1,Flash,9,676.67,375.93,300.74,44.44,0,S14,10,0,32,Organic,0,251.2,169,8,Mobile,Regular,751.86,75.19,676.6700000000001,44.44,8681838850
124,T200237,2023-11-14,C1136,35,M,52328,3,2022-10-05,P102,HomeGoods,Chennai,Offline,UPI,Desktop,84.54,0,0,,9,760.86,380.43,380.43,50.0,0,S10,12,1,29,Email,0,233.07,97,2,,Festival,760.86,0.0,760.86,50.0,8681838850
125,T200559,2025-01-22,C1352,48,M,38542,1,2024-02-25,P102,HomeGoods,Delhi,Offline,Card,Desktop,91.92,0,0,,8,735.36,367.68,367.68,50.0,0,S13,9,0,20,Email,0,112.08,172,2,,Regular,735.36,0.0,735.36,50.0,8681838850
126,T200583,2024-06-23,C1427,35,F,55271,3,2024-11-18,P104,Apparel,Delhi,Offline,Card,POS,58.97,0,0,,8,471.76,212.29,259.47,55.0,0,S10,7,0,17,Affiliate,0,212.99,12,5,,Summer,471.76,0.0,471.76,55.0,8681838850
127,T200445,2025-09-18,C1356,41,M,38603,4,2023-02-18,P109,Sports,Chennai,Online,Card,App,135.84,10,1,,4,489.02,298.85,190.17,38.89,0,S14,8,0,32,Organic,0,208.75,72,10,App,Regular,543.36,54.34,489.02,38.89,8681838850
128,T200867,2024-03-08,C1156,39,F,8000,3,2020-12-10,P107,Beauty,Delhi,Online,Card,POS,19.77,15,1,,25,420.11,172.99,247.12,58.82,0,S14,9,0,53,SMS,0,73.42,72,2,Mobile,Regular,494.25,74.14,420.11,58.82,8681838850
129,T200800,2025-03-27,C1155,19,F,59422,4,2020-06-13,P104,Apparel,Mumbai,Online,UPI,App,60.14,15,1,Clearance,12,613.43,324.76,288.67,47.06,0,S12,9,2,18,Organic,0,309.86,133,10,Desktop,Regular,721.6800000000001,108.25,613.4300000000001,47.06,8681838850
130,T200599,2023-11-26,C1203,36,F,44749,2,2022-01-28,P109,Sports,Delhi,Offline,NetBanking,App,129.86,5,1,Clearance,9,1110.3,642.81,467.49,42.1,0,S14,6,3,13,,0,206.37,29,8,,Festival,1168.74,58.44,1110.3,42.1,8681838850
131,T200849,2025-01-04,C1427,35,F,55271,3,2024-11-18,P101,Electronics,Pune,Online,UPI,Mobile,296.39,20,1,Loyalty,1,237.11,192.65,44.46,18.75,0,S14,4,6,3,Email,0,195.45,183,3,Desktop,Regular,296.39,59.28,237.11,18.75,8681838850
132,T200265,2025-04-20,C1460,38,M,31807,2,2020-09-30,P102,HomeGoods,Bengaluru,Offline,Card,App,91.48,0,0,,4,365.92,182.96,182.96,50.0,0,S13,11,0,24,Organic,0,100.21,157,2,,Regular,365.92,0.0,365.92,50.0,8681838850
133,T200995,2024-01-02,C1227,47,F,54062,4,2021-03-15,P100,Electronics,Delhi,Offline,COD,Desktop,476.62,0,0,,1,476.62,309.8,166.82,35.0,0,S14,5,0,25,PaidSocial,0,263.91,114,11,,Regular,476.62,0.0,476.62,35.0,8681838850
134,T200529,2025-07-20,C1165,33,M,46106,3,2022-08-16,P102,HomeGoods,Hyderabad,Offline,Card,Mobile,91.99,5,1,Flash,8,699.12,367.96,331.16,47.37,0,S10,1,0,19,PaidSocial,0,211.91,61,3,,Summer,735.92,36.8,699.12,47.37,8681838850
135,T200055,2025-08-30,C1482,45,F,40577,1,2025-09-20,P103,HomeGoods,Chennai,Online,UPI,Mobile,72.37,0,0,,10,723.7,361.85,361.85,50.0,0,S10,7,1,37,Organic,0,112.95,109,0,Mobile,Regular,723.7,0.0,723.7,50.0,8681838850
136,T200120,2025-06-08,C1439,36,M,18037,4,2021-04-17,P106,Beauty,Bengaluru,Offline,Card,POS,24.01,5,1,,12,273.71,100.84,172.87,63.16,0,S14,5,2,12,Organic,0,100.96,33,10,,Summer,288.12,14.41,273.71,63.16,8681838850
137,T200215,2024-04-18,C1215,28,M,59118,2,2023-03-25,P100,Electronics,Kolkata,Online,Card,Desktop,482.03,5,1,Flash,1,457.93,313.32,144.61,31.58,0,S11,5,0,16,,0,166.44,168,0,Mobile,Regular,482.03,24.1,457.9299999999999,31.58,8681838850
138,T200025,2025-05-23,C1025,34,M,59013,3,2024-03-25,P101,Electronics,Bengaluru,Online,Card,App,297.5,10,1,Loyalty,1,267.75,193.38,74.37,27.78,0,S13,3,1,27,SMS,0,206.79,177,2,Desktop,Summer,297.5,29.75,267.75,27.78,8681838850
139,T200072,2023-11-01,C1423,18,F,18230,5,2025-04-28,P104,Apparel,Bengaluru,Online,Card,Desktop,58.57,20,1,,17,796.55,448.06,348.49,43.75,0,S10,9,3,46,Organic,0,190.72,136,9,Mobile,Festival,995.69,199.14,796.5500000000001,43.75,8681838850
140,T200044,2024-05-03,C1175,40,F,60690,5,2022-09-04,P102,HomeGoods,Bengaluru,Online,COD,Mobile,83.19,5,1,Clearance,6,474.18,249.57,224.61,47.37,0,S14,5,0,22,Organic,0,353.36,114,4,Desktop,Summer,499.14,24.96,474.18,47.37,8681838850
141,T200247,2025-10-02,C1260,23,M,56887,4,2023-06-07,P104,Apparel,Bengaluru,Online,Card,POS,56.7,5,1,Clearance,12,646.38,306.18,340.2,52.63,0,S11,11,0,41,PaidSocial,0,295.59,164,11,Desktop,Regular,680.4000000000001,34.02,646.3800000000001,52.63,8681838850
142,T200721,2024-03-08,C1099,36,F,51394,2,2022-08-05,P100,Electronics,Bengaluru,Offline,UPI,POS,472.79,15,1,Flash,1,401.87,307.31,94.56,23.53,0,S10,2,0,12,Email,0,150.07,71,2,,Regular,472.79,70.92,401.87,23.53,8681838850
143,T200281,2024-06-30,C1353,27,M,74639,1,2020-09-25,P106,Beauty,Pune,Offline,COD,Desktop,22.76,0,0,,18,409.68,143.39,266.29,65.0,0,S14,6,1,27,PaidSocial,0,115.61,123,1,,Summer,409.68,0.0,409.68,65.0,8681838850
144,T200893,2024-08-12,C1344,49,F,71198,5,2024-04-27,P102,HomeGoods,Mumbai,Offline,Card,Mobile,84.14,5,1,,8,639.46,336.56,302.9,47.37,0,S13,5,0,26,Organic,0,423.3,177,8,,Regular,673.12,33.66,639.46,47.37,8681838850
145,T200914,2024-12-03,C1072,28,M,62598,1,2023-01-30,P102,HomeGoods,Delhi,Offline,NetBanking,POS,87.75,10,1,Clearance,13,1026.67,570.38,456.29,44.44,0,S14,8,2,40,Organic,0,176.67,44,1,,Festival,1140.75,114.08,1026.67,44.44,8681838850
146,T200810,2025-10-15,C1129,40,F,8000,7,2023-11-15,P108,Sports,Jaipur,Offline,UPI,App,145.91,0,0,,5,729.55,401.25,328.3,45.0,0,S11,8,0,17,Organic,0,128.95,32,2,,Regular,729.55,0.0,729.55,45.0,8681838850
147,T200244,2023-11-08,C1462,47,M,17190,3,2025-04-27,P109,Sports,Chennai,Offline,Card,POS,122.92,5,1,,8,934.19,540.85,393.34,42.1,0,S13,6,0,16,Organic,0,149.91,42,3,,Festival,983.36,49.17,934.19,42.1,8681838850
148,T200822,2024-06-27,C1058,39,F,76713,4,2024-10-02,P104,Apparel,Delhi,Online,UPI,Mobile,55.99,5,1,,10,531.9,251.95,279.95,52.63,0,S13,11,0,25,Organic,1,362.84,155,12,App,Summer,559.9,28.0,531.9,52.63,8681838850
149,T200321,2025-04-01,C1362,41,M,59273,3,2024-10-30,P104,Apparel,Mumbai,Online,UPI,App,57.87,10,1,Seasonal,12,625.0,312.5,312.5,50.0,0,S14,9,0,40,Organic,0,247.26,7,0,App,Regular,694.4399999999999,69.44,625.0,50.0,8681838850
150,T200643,2024-06-23,C1118,28,F,70367,4,2024-07-20,P107,Beauty,Bengaluru,Offline,NetBanking,Desktop,20.82,10,1,Flash,19,356.02,138.45,217.57,61.11,0,S14,6,4,33,Affiliate,0,321.03,59,6,,Summer,395.58,39.56,356.02,61.11,8681838850
151,T200158,2024-04-18,C1060,36,F,51066,3,2024-09-09,P100,Electronics,Bengaluru,Online,NetBanking,POS,510.83,0,0,,1,510.83,332.04,178.79,35.0,0,S13,8,0,20,PaidSocial,0,204.28,12,7,Desktop,Regular,510.83,0.0,510.83,35.0,8681838850
152,T200977,2023-12-04,C1084,43,M,81120,4,2023-05-19,P108,Sports,Hyderabad,Offline,COD,POS,152.7,10,1,Seasonal,10,1374.3,839.85,534.45,38.89,0,S14,7,0,26,Affiliate,0,477.18,79,9,,Festival,1527.0,152.7,1374.3,38.89,8681838850
153,T200429,2024-01-21,C1174,33,F,40996,1,2022-02-09,P100,Electronics,Delhi,Online,Card,App,507.83,15,1,Loyalty,1,431.66,330.09,101.57,23.53,0,S12,2,2,28,Email,0,91.78,124,3,Mobile,Regular,507.83,76.17,431.66,23.53,8681838850
154,T200941,2024-12-05,C1364,35,M,75413,5,2023-05-09,P109,Sports,Pune,Online,UPI,Desktop,126.93,15,1,Flash,8,863.12,558.49,304.63,35.29,0,S11,1,0,25,SMS,0,478.61,177,4,Desktop,Festival,1015.44,152.32,863.1200000000001,35.29,8681838850
155,T200462,2025-04-24,C1496,43,M,29653,7,2021-06-08,P102,HomeGoods,Mumbai,Offline,Card,Desktop,87.58,0,0,,6,525.48,262.74,262.74,50.0,0,S13,12,2,27,Email,0,260.12,35,10,,Regular,525.48,0.0,525.48,50.0,8681838850
156,T200309,2024-05-12,C1006,35,F,43272,2,2022-04-20,P103,HomeGoods,Chennai,Offline,Card,Desktop,82.37,5,1,Clearance,10,782.51,411.85,370.66,47.37,0,S10,5,1,29,Affiliate,1,168.91,19,5,,Summer,823.7,41.18,782.5200000000001,47.37,8681838850
157,T200697,2024-12-25,C1227,47,F,54062,4,2021-03-15,P108,Sports,Kolkata,Online,Card,Desktop,148.67,5,1,Clearance,6,847.42,490.61,356.81,42.11,0,S13,8,2,10,SMS,0,305.45,130,9,App,Festival,892.02,44.6,847.42,42.11,8681838850
158,T200060,2024-08-06,C1272,41,M,54278,3,2020-11-20,P104,Apparel,Bengaluru,Online,COD,App,61.78,15,1,Loyalty,12,630.16,333.61,296.55,47.06,0,S12,11,0,29,Organic,0,236.97,132,3,Desktop,Regular,741.36,111.2,630.16,47.06,8681838850
159,T200884,2025-06-02,C1144,20,F,39971,5,2024-09-05,P108,Sports,Hyderabad,Online,Card,App,152.06,15,1,Flash,4,517.0,334.53,182.47,35.29,0,S11,5,2,22,SMS,0,260.68,101,9,Desktop,Summer,608.24,91.24,517.0,35.29,8681838850
160,T200595,2024-10-07,C1222,24,M,41025,6,2021-10-15,P102,HomeGoods,Chennai,Offline,Card,POS,85.8,10,1,Seasonal,4,308.88,171.6,137.28,44.44,0,S10,11,0,24,SMS,0,280.47,195,13,,Regular,343.2,34.32,308.88,44.44,8681838850
161,T200767,2025-07-29,C1117,29,M,54484,1,2024-07-23,P104,Apparel,Delhi,Offline,Card,Mobile,54.79,10,1,Flash,8,394.49,197.24,197.25,50.0,0,S10,3,3,11,Email,0,98.32,137,1,,Summer,438.32,43.83,394.49,50.0,8681838850
162,T200649,2024-10-25,C1081,40,F,63578,2,2023-11-18,P106,Beauty,Pune,Online,Card,POS,25.16,15,1,Flash,18,384.95,158.51,226.44,58.82,0,S11,9,0,44,PaidSocial,0,172.44,10,3,Desktop,Regular,452.88,67.93,384.95,58.82,8681838850
163,T200650,2023-12-30,C1453,30,M,46812,1,2025-01-06,P105,Apparel,Mumbai,Offline,UPI,App,41.77,15,1,Seasonal,17,603.58,319.54,284.04,47.06,0,S14,12,0,41,Organic,1,117.82,170,2,,Festival,710.09,106.51,603.58,47.06,8681838850
164,T200865,2024-12-09,C1128,52,F,28071,5,2025-09-03,P102,HomeGoods,Delhi,Online,Card,App,86.1,15,1,,9,658.66,387.45,271.21,41.18,0,S14,7,1,35,PaidSocial,0,217.84,12,3,Desktop,Festival,774.9,116.24,658.66,41.18,8681838850
165,T200668,2024-03-12,C1206,29,F,43457,1,2020-06-25,P105,Apparel,Bengaluru,Online,UPI,App,41.89,0,0,,18,754.02,339.31,414.71,55.0,0,S11,5,4,43,PaidSocial,0,118.86,36,3,Mobile,Regular,754.02,0.0,754.02,55.0,8681838850
166,T200298,2025-01-24,C1268,38,M,39718,3,2022-11-12,P101,Electronics,Hyderabad,Online,UPI,POS,291.7,20,1,Seasonal,1,233.36,189.6,43.76,18.75,0,S12,13,4,29,Email,0,148.32,21,4,Desktop,Regular,291.7,58.34,233.36,18.75,8681838850
167,T200689,2024-03-12,C1176,34,M,67169,3,2022-12-02,P103,HomeGoods,Pune,Online,COD,Desktop,79.35,5,1,Clearance,10,753.82,396.75,357.07,47.37,0,S14,2,0,11,Organic,0,280.86,29,0,Desktop,Regular,793.5,39.67,753.83,47.37,8681838850
168,T200314,2025-06-29,C1248,29,F,70597,2,2021-10-04,P105,Apparel,Kolkata,Online,Card,App,37.45,20,1,Clearance,13,389.48,219.08,170.4,43.75,0,S11,8,1,17,Email,0,189.88,8,4,App,Summer,486.85,97.37,389.48,43.75,8681838850
169,T200310,2024-09-12,C1132,32,M,67186,3,2022-04-16,P101,Electronics,Delhi,Online,COD,Mobile,271.71,5,1,Clearance,1,258.12,176.61,81.51,31.58,0,S10,10,1,14,PaidSocial,1,228.73,80,5,Mobile,Regular,271.71,13.59,258.12,31.58,8681838850
170,T200361,2025-02-08,C1059,34,M,60741,4,2024-04-06,P101,Electronics,Bengaluru,Online,Card,POS,276.33,0,0,,1,276.33,179.61,96.72,35.0,0,S13,11,0,20,SMS,0,270.6,138,10,Mobile,Regular,276.33,0.0,276.33,35.0,8681838850
171,T200479,2024-11-12,C1078,35,F,43990,4,2022-05-22,P106,Beauty,Hyderabad,Offline,Card,Mobile,25.31,10,1,,21,478.36,186.03,292.33,61.11,1,S14,10,2,35,Organic,1,229.11,138,9,,Festival,531.51,53.15,478.36,61.11,8681838850
172,T200110,2024-05-26,C1499,38,F,11638,3,2022-02-10,P104,Apparel,Kolkata,Online,Card,Desktop,58.02,10,1,Clearance,11,574.4,287.2,287.2,50.0,0,S13,4,4,23,PaidSocial,0,98.74,154,2,Mobile,Summer,638.22,63.82,574.4,50.0,8681838850
173,T200989,2025-06-16,C1132,32,M,67186,3,2022-04-16,P103,HomeGoods,Kolkata,Offline,NetBanking,POS,83.03,10,1,Loyalty,6,448.36,249.09,199.27,44.44,0,S10,7,3,21,Email,0,251.38,99,3,,Summer,498.18,49.82,448.36,44.44,8681838850
174,T200486,2023-11-30,C1348,40,M,61111,8,2023-04-04,P109,Sports,Jaipur,Offline,Card,POS,122.86,0,0,,7,860.02,473.01,387.01,45.0,0,S11,10,0,36,PaidSocial,0,574.89,199,10,,Festival,860.02,0.0,860.02,45.0,8681838850
175,T200363,2024-11-29,C1221,35,F,23534,2,2024-10-14,P107,Beauty,Chennai,Offline,UPI,POS,18.05,10,1,Flash,35,568.58,221.11,347.47,61.11,0,S14,1,1,40,PaidSocial,0,110.24,135,5,,Festival,631.75,63.18,568.57,61.11,8681838850
176,T200254,2024-02-28,C1037,55,F,63552,5,2023-02-11,P101,Electronics,Mumbai,Online,UPI,App,292.92,10,1,Loyalty,1,263.63,190.4,73.23,27.78,0,S13,10,0,24,SMS,0,347.05,63,8,Mobile,Regular,292.92,29.29,263.63,27.78,8681838850
177,T200259,2024-01-06,C1089,32,M,26761,3,2022-10-07,P103,HomeGoods,Mumbai,Offline,Card,Desktop,76.84,0,0,,9,691.56,345.78,345.78,50.0,0,S14,8,0,17,Organic,0,149.44,52,4,,Regular,691.5600000000001,0.0,691.5600000000001,50.0,8681838850
178,T200802,2024-12-21,C1206,29,F,43457,1,2020-06-25,P104,Apparel,Kolkata,Offline,UPI,App,62.2,0,0,,18,1119.6,503.82,615.78,55.0,0,S11,5,0,21,SMS,0,155.42,75,4,,Festival,1119.6,0.0,1119.6,55.0,8681838850
179,T200677,2024-08-13,C1444,42,M,39283,1,2025-09-09,P106,Beauty,Kolkata,Offline,NetBanking,App,23.51,10,1,,24,507.82,197.48,310.34,61.11,0,S12,2,0,46,Email,0,95.71,86,2,,Regular,564.24,56.42,507.82,61.11,8681838850
180,T200494,2024-09-30,C1403,31,F,20768,1,2024-02-18,P102,HomeGoods,Delhi,Offline,Card,Mobile,88.94,10,1,Clearance,11,880.51,489.17,391.34,44.44,0,S13,3,0,12,Organic,0,118.6,37,4,,Regular,978.3399999999999,97.83,880.5099999999999,44.44,8681838850
181,T200670,2024-03-02,C1390,26,M,34076,4,2022-03-19,P102,HomeGoods,Delhi,Offline,UPI,Mobile,86.09,5,1,Flash,8,654.28,344.36,309.92,47.37,0,S13,5,0,41,Organic,0,205.18,140,8,,Regular,688.72,34.44,654.28,47.37,8681838850
182,T200377,2023-11-13,C1405,35,M,35369,3,2023-05-12,P102,HomeGoods,Bengaluru,Offline,Card,Mobile,91.07,5,1,Clearance,11,951.68,500.88,450.8,47.37,0,S12,11,1,24,Email,0,206.28,47,5,,Festival,1001.77,50.09,951.68,47.37,8681838850
183,T200526,2024-08-25,C1365,31,M,79395,2,2023-07-25,P100,Electronics,Bengaluru,Online,Card,Mobile,518.12,10,1,Loyalty,1,466.31,336.78,129.53,27.78,0,S14,4,0,14,Organic,0,210.6,139,2,App,Regular,518.12,51.81,466.31,27.78,8681838850
184,T200845,2024-08-25,C1494,50,M,56704,2,2022-09-25,P101,Electronics,Pune,Online,Card,Mobile,300.17,0,0,,1,300.17,195.11,105.06,35.0,0,S13,9,3,24,SMS,0,143.43,154,6,Mobile,Regular,300.17,0.0,300.17,35.0,8681838850
185,T200137,2025-03-24,C1157,38,M,52961,5,2022-08-27,P107,Beauty,Bengaluru,Offline,NetBanking,POS,20.11,5,1,,20,382.09,140.77,241.32,63.16,0,S12,7,0,42,PaidSocial,0,305.02,93,7,,Regular,402.2,20.11,382.09,63.16,8681838850
186,T200355,2025-02-07,C1073,32,M,51377,3,2020-12-17,P109,Sports,Bengaluru,Online,Card,App,131.16,15,1,,8,891.89,577.1,314.79,35.29,0,S10,6,1,36,Organic,0,259.06,83,4,App,Regular,1049.28,157.39,891.89,35.29,8681838850
187,T200365,2024-08-04,C1476,22,M,44725,6,2021-06-06,P104,Apparel,Mumbai,Offline,Card,App,54.83,15,1,Seasonal,10,466.05,246.73,219.32,47.06,0,S10,5,0,19,SMS,0,323.18,33,7,,Regular,548.3,82.24,466.0599999999999,47.06,8681838850
188,T200942,2025-02-14,C1330,30,F,54530,4,2021-08-27,P104,Apparel,Pune,Offline,Card,App,56.89,15,1,,14,676.99,358.41,318.58,47.06,0,S13,8,3,26,Organic,0,297.77,108,10,,Regular,796.46,119.47,676.99,47.06,8681838850
189,T200749,2025-01-25,C1344,49,F,71198,5,2024-04-27,P103,HomeGoods,Bengaluru,Offline,Card,POS,73.68,0,0,,7,515.76,257.88,257.88,50.0,0,S11,4,2,23,Organic,0,407.57,186,14,,Regular,515.76,0.0,515.76,50.0,8681838850
190,T200948,2025-07-26,C1212,47,M,51336,6,2025-03-20,P104,Apparel,Jaipur,Offline,UPI,Mobile,60.59,15,1,Loyalty,9,463.51,245.39,218.12,47.06,0,S12,3,0,20,,0,362.55,153,8,,Summer,545.3100000000001,81.8,463.51,47.06,8681838850
